latitude,longitude,acq_date
-9.89957,119.81746,7/5/20
-9.90551,119.81545,7/5/20
-9.90493,119.81855,7/5/20
-9.8921,119.88669,7/5/20
-9.90448,120.03012,7/5/20
-9.90304,120.0378,7/5/20
-9.93886,120.02678,7/5/20
-3.02485,101.52758,7/5/20
-6.0317,105.95683,7/5/20
-3.39456,103.86185,7/5/20
-3.12701,103.93245,7/5/20
-3.39094,104.32246,7/5/20
-8.65954,118.35852,7/5/20
-8.65449,118.35801,7/5/20
-8.66816,118.28247,7/5/20
-8.66913,118.27711,7/5/20
-8.65954,118.35655,7/5/20
-8.67257,118.28107,7/5/20
-8.65551,118.3502,7/5/20
-8.66753,118.28071,7/5/20
-3.68995,104.49678,7/5/20
-8.62228,122.36239,7/5/20
-3.1195,103.92776,7/5/20
-3.11785,103.92736,7/5/20
-3.09869,103.94584,7/5/20
-3.09921,103.94238,7/5/20
-6.15832,107.25708,7/5/20
-3.35917,102.81144,7/5/20
-3.68955,104.49449,7/5/20
-9.58226,119.92912,7/5/20
-9.42675,119.37086,7/5/20
-9.57692,119.46426,7/5/20
-9.79502,119.85715,7/5/20
-9.70956,119.76672,7/5/20
-9.7102,119.76327,7/5/20
-9.70785,119.71658,7/5/20
-9.70708,119.76579,7/5/20
-9.7051,119.71519,7/5/20
-6.32261,106.62803,7/5/20
-9.68692,119.60254,7/5/20
-9.62433,119.85342,7/5/20
-9.67881,119.55688,7/5/20
-9.66674,119.59276,7/5/20
-9.67347,119.55612,7/5/20
-9.67406,119.5529,7/5/20
-9.6614,119.59194,7/5/20
-9.61276,119.82533,7/5/20
-9.61346,119.82153,7/5/20
-9.661,119.56433,7/5/20
-9.65629,119.56015,7/5/20
-7.01637,109.45868,7/5/20
-7.70255,108.99793,7/5/20
-9.58882,119.74465,7/5/20
-9.5895,119.74104,7/5/20
-9.58682,119.74263,7/5/20
-9.57508,119.8078,7/5/20
-9.58746,119.73905,7/5/20
-9.57063,119.77071,7/5/20
-9.60955,119.52502,7/5/20
-9.52512,119.80634,7/5/20
-9.52642,119.79929,7/5/20
-9.98583,120.74689,7/5/20
-2.2704,105.91765,7/5/20
-1.81209,103.73243,7/5/20
-9.43688,119.85091,7/5/20
-9.48541,119.67506,7/5/20
-9.48341,119.91071,7/5/20
-9.48888,119.91157,7/5/20
2.61035,98.59376,7/5/20
0.22555,102.25677,7/5/20
1.12864,101.54727,7/5/20
4.946,95.98467,7/5/20
2.20715,98.83018,7/5/20
0.72961,103.41206,7/5/20
0.73354,103.41148,7/5/20
2.1693,98.69467,7/5/20
1.48309,98.81177,7/5/20
1.47863,98.81226,7/5/20
0.88111,103.38062,7/5/20
4.4115,96.58671,7/5/20
-0.78446,102.22761,7/5/20
-0.39265,102.7414,7/5/20
-1.39532,101.51933,7/5/20
-1.24219,101.47569,7/5/20
0.23087,99.9174,7/5/20
0.23131,99.9203,7/5/20
-0.27679,99.91803,7/5/20
-0.27584,99.91886,7/5/20
3.10215,98.18892,7/5/20
2.92184,98.13242,7/5/20
3.10294,98.1936,7/5/20
3.16957,98.75915,7/5/20
3.10713,97.44519,7/5/20
3.10477,98.18864,7/5/20
1.86994,99.04039,7/5/20
-1.07262,101.83009,7/5/20
-0.28934,103.07194,7/5/20
3.10546,98.19295,7/5/20
0.22112,99.36277,7/5/20
2.02925,99.38991,7/5/20
2.69453,98.61693,7/5/20
2.80449,97.93659,7/5/20
2.12799,98.94256,7/5/20
1.47913,98.81548,7/5/20
2.06382,99.37975,7/5/20
2.68877,98.61465,7/5/20
2.87774,98.00748,7/5/20
2.6891,98.61668,7/5/20
2.87712,98.0036,7/5/20
2.62381,98.6103,7/5/20
5.09657,97.02978,7/5/20
2.61083,98.59679,7/5/20
2.88197,97.99261,7/5/20
2.87818,98.00356,7/5/20
2.9223,98.13523,7/5/20
-1.81631,136.74921,7/5/20
1.49563,127.63225,7/5/20
0.67134,117.46291,7/5/20
1.49631,127.62796,7/5/20
0.66701,117.54824,7/5/20
1.89779,117.23949,7/5/20
1.49489,127.63686,7/5/20
0.65669,117.55869,7/5/20
-10.07611,120.79822,7/5/20
-10.07666,120.80172,7/5/20
-3.48447,115.62195,7/5/20
-3.48549,115.6236,7/5/20
-9.34163,119.9199,7/5/20
-10.04026,120.82904,7/5/20
-0.70183,116.9031,7/5/20
-0.69746,116.90367,7/5/20
0.63364,117.5446,7/5/20
-0.72016,117.07347,7/5/20
-9.06944,124.84343,7/5/20
-9.07138,124.84037,7/5/20
-9.35442,124.00237,7/5/20
0.65985,117.46249,7/5/20
-0.58391,117.38605,7/5/20
-9.76965,120.42842,7/5/20
-9.76689,120.43246,7/5/20
-8.5187,118.25233,7/5/20
-8.46371,124.18471,7/5/20
-10.42131,121.90184,7/5/20
1.92764,101.58549,7/5/20
1.84522,98.63264,7/5/20
-1.18796,103.3703,7/5/20
-0.39035,102.73964,7/5/20
-1.06422,103.24181,7/5/20
4.13141,98.26842,7/5/20
-1.16564,103.33776,7/5/20
1.74923,98.70193,7/5/20
-6.45874,107.21337,7/5/20
-3.40077,104.09782,7/5/20
-3.3145,104.12041,7/5/20
-3.31552,104.12124,7/5/20
-6.28747,106.52231,7/5/20
-2.85776,140.75464,7/6/20
-2.76258,133.24782,7/6/20
-2.70393,140.68558,7/6/20
-2.70355,140.68504,7/6/20
-1.81825,136.75128,7/6/20
0.73066,103.41243,7/6/20
-2.16042,106.02252,7/6/20
1.11233,104.55392,7/6/20
1.1119,104.55112,7/6/20
1.11259,104.55128,7/6/20
-8.53891,122.5372,7/6/20
-9.58781,120.01219,7/6/20
0.73842,110.65762,7/6/20
-9.58839,120.00867,7/6/20
0.97667,104.60262,7/6/20
0.72859,103.41262,7/6/20
0.73011,103.40899,7/6/20
0.7403,103.36829,7/6/20
-9.59579,120.01347,7/6/20
-8.36036,124.03513,7/6/20
-8.3598,124.03827,7/6/20
-8.36505,124.03967,7/6/20
-9.59637,120.00999,7/6/20
-0.59186,115.12228,7/6/20
-9.81134,120.49628,7/6/20
-4.61469,104.72058,7/6/20
-2.91205,113.78389,7/6/20
1.27287,109.0978,7/6/20
-2.15107,113.83349,7/6/20
0.65723,117.46198,7/6/20
1.00243,103.06388,7/6/20
1.00186,103.0603,7/6/20
0.99692,103.06476,7/6/20
0.99749,103.06834,7/6/20
0.99141,103.06568,7/6/20
0.99256,103.07283,7/6/20
0.99199,103.06927,7/6/20
0.99729,103.06487,7/6/20
0.99783,103.06842,7/6/20
0.99178,103.0658,7/6/20
0.99288,103.07295,7/6/20
0.99233,103.06939,7/6/20
-4.1806,105.36337,7/6/20
-2.52486,110.85809,7/6/20
-2.52838,110.85862,7/6/20
-2.87895,106.22626,7/6/20
-2.87969,106.22123,7/6/20
-2.6171,106.14826,7/6/20
-9.58898,120.00515,7/6/20
1.29177,109.53519,7/6/20
3.14392,106.25675,7/6/20
-2.82897,122.16202,7/6/20
-2.83306,122.1615,7/6/20
2.78331,125.40498,7/6/20
1.49515,127.63158,7/6/20
0.67417,117.46443,7/6/20
-0.96716,117.13732,7/6/20
-2.82956,122.16566,7/6/20
1.49461,127.63503,7/6/20
-1.4572,127.43784,7/6/20
-1.89348,115.86715,7/6/20
0.09725,117.46706,7/6/20
-1.88998,115.86651,7/6/20
-2.83189,122.15431,7/6/20
-1.85334,115.85911,7/6/20
-2.82668,122.17356,7/6/20
-1.4605,127.43732,7/6/20
-1.87081,115.88689,7/6/20
-1.45666,127.43439,7/6/20
-1.52976,127.42263,7/6/20
-1.85252,115.85412,7/6/20
-2.86108,122.15379,7/6/20
-3.48428,115.62226,7/6/20
-3.89992,122.41798,7/6/20
-3.90073,122.42303,7/6/20
-8.68665,118.22384,7/6/20
-3.86902,122.40228,7/6/20
-9.8249,123.74944,7/6/20
-2.14265,115.58186,7/6/20
-2.92307,115.23339,7/6/20
-2.88821,103.92251,7/6/20
5.22506,97.07077,7/6/20
-2.15758,115.58075,7/6/20
0.98934,103.07357,7/6/20
-2.15941,115.58234,7/6/20
-1.1753,103.35995,7/6/20
0.99042,103.06671,7/6/20
0.73245,103.41056,7/6/20
5.22374,97.06892,7/6/20
1.08396,100.2963,7/6/20
0.99096,103.06327,7/6/20
0.99319,103.07065,7/6/20
0.99373,103.06722,7/6/20
0.99427,103.06378,7/6/20
0.99703,103.06773,7/6/20
0.99757,103.06429,7/6/20
1.00033,103.06824,7/6/20
1.00087,103.06481,7/6/20
1.00141,103.06138,7/6/20
1.00472,103.06189,7/6/20
0.82254,103.40013,7/6/20
-3.77942,103.81989,7/6/20
-1.06176,103.24194,7/6/20
-3.90084,103.99493,7/6/20
-1.19082,103.37189,7/6/20
-2.15838,115.57555,7/6/20
-3.19401,104.6003,7/6/20
1.35357,98.9521,7/6/20
0.64204,101.9762,7/6/20
0.72913,103.41004,7/6/20
-4.4851,104.45604,7/6/20
-1.16869,103.33949,7/6/20
-1.20247,103.38085,7/6/20
0.98988,103.07014,7/6/20
-2.88812,103.92297,7/6/20
-7.48815,138.54474,7/7/20
-8.36639,118.25352,7/7/20
-1.50012,120.3705,7/7/20
-1.56969,120.34594,7/7/20
-8.58067,117.48309,7/7/20
-10.07809,120.80511,7/7/20
-9.58222,119.98788,7/7/20
-9.58447,119.99537,7/7/20
-9.63067,119.9818,7/7/20
0.66908,117.46391,7/7/20
-7.28784,111.0556,7/7/20
-8.63246,117.43681,7/7/20
-8.76111,117.80145,7/7/20
-8.46368,118.15417,7/7/20
-8.47601,118.14088,7/7/20
-8.42239,118.03645,7/7/20
-8.42186,118.04012,7/7/20
-8.42524,118.0406,7/7/20
-9.85846,120.00076,7/7/20
-7.8389,114.1848,7/7/20
-7.80942,114.00567,7/7/20
-10.00638,120.00967,7/7/20
-10.07475,120.80459,7/7/20
-0.43635,116.79829,7/7/20
-8.6827,118.20975,7/7/20
-8.27991,124.82826,7/7/20
-8.27931,124.83191,7/7/20
-8.31617,125.11073,7/7/20
-9.09034,124.82415,7/7/20
-8.48763,118.14324,7/7/20
-9.57454,119.99384,7/7/20
-8.53865,118.28757,7/7/20
-9.14874,124.79683,7/7/20
-8.67933,118.20921,7/7/20
-8.66788,118.26298,7/7/20
-8.76018,117.90367,7/7/20
-9.59233,119.76477,7/7/20
-8.42905,124.09253,7/7/20
0.68575,122.45657,7/7/20
0.55233,122.39868,7/7/20
-9.57402,119.99733,7/7/20
-2.69642,112.37273,7/7/20
-9.57944,119.98389,7/7/20
-8.35819,118.81491,7/7/20
-9.67551,119.68559,7/7/20
-8.7738,117.90569,7/7/20
-9.59728,119.46223,7/7/20
-9.44958,119.63128,7/7/20
-9.46995,119.78841,7/7/20
-8.59788,116.9018,7/7/20
-10.07754,120.80864,7/7/20
-8.36151,118.81541,7/7/20
-0.43969,116.79877,7/7/20
-9.55416,119.99428,7/7/20
-8.24716,123.6503,7/7/20
-8.11511,112.92066,7/7/20
-9.13782,124.76311,7/7/20
-8.48614,118.14233,7/7/20
-1.2504,116.82034,7/7/20
-8.4264,124.07957,7/7/20
-8.4213,124.09111,7/7/20
-8.42019,124.09332,7/7/20
-3.87347,122.40174,7/7/20
-8.42679,124.08218,7/7/20
-9.57838,119.99087,7/7/20
-9.57891,119.98738,7/7/20
-3.22194,101.77501,7/7/20
-1.81444,136.75044,7/7/20
-3.90063,122.41837,7/7/20
-1.81836,136.75009,7/7/20
-2.55785,133.005,7/7/20
-9.38921,119.88466,7/7/20
-6.96994,109.95655,7/7/20
-7.23916,109.21597,7/7/20
-8.11136,112.92514,7/7/20
-6.00504,105.98132,7/7/20
-2.89699,115.25105,7/7/20
-7.30617,111.76154,7/7/20
0.67359,117.46149,7/7/20
0.65676,117.45847,7/7/20
-6.28721,106.52497,7/7/20
-6.00228,105.98528,7/7/20
-1.89437,115.85923,7/7/20
-6.14848,106.5505,7/7/20
-6.20648,106.55214,7/7/20
-7.80196,114.23363,7/7/20
-7.77551,114.19408,7/7/20
-0.85529,117.18403,7/7/20
-0.58068,117.38605,7/7/20
-1.72524,103.66666,7/7/20
0.66236,117.45951,7/7/20
-3.03057,115.1627,7/7/20
-3.10039,115.1066,7/7/20
-1.89487,115.86251,7/7/20
-7.24283,109.21549,7/7/20
-0.58261,117.38584,7/7/20
-6.01111,105.97683,7/7/20
-3.31501,104.12334,7/7/20
0.68035,117.56532,7/7/20
-6.0045,105.97787,7/7/20
0.67738,117.56488,7/7/20
-8.97454,117.18745,7/7/20
-2.15808,115.5815,7/7/20
-4.68455,104.53176,7/7/20
-3.57305,138.39804,7/8/20
-3.57403,138.39897,7/8/20
-2.5349,140.36285,7/8/20
-1.81721,136.75244,7/8/20
-2.8194,140.60051,7/8/20
-3.64824,138.53345,7/8/20
-1.81551,136.754,7/8/20
-3.81279,139.2247,7/8/20
-3.56726,138.3976,7/8/20
-3.69309,138.64296,7/8/20
-1.81622,136.74916,7/8/20
-3.70104,139.74709,7/8/20
-2.6017,140.15659,7/8/20
-2.81737,140.59801,7/8/20
-2.5312,140.36288,7/8/20
-2.55782,140.07393,7/8/20
-3.70093,139.74727,7/8/20
-8.70212,118.04452,7/8/20
-9.83192,123.78217,7/8/20
-6.61737,134.12935,7/8/20
-6.61601,134.1371,7/8/20
-7.41604,112.60995,7/8/20
-8.36961,123.99033,7/8/20
-8.70713,118.04073,7/8/20
-8.25599,113.57851,7/8/20
-8.70652,118.04512,7/8/20
-8.28029,118.50707,7/8/20
-0.59401,115.1222,7/8/20
1.49309,127.63486,7/8/20
-9.52142,119.96759,7/8/20
-8.44533,122.6834,7/8/20
-1.85612,115.85697,7/8/20
-9.13286,124.77462,7/8/20
-9.13339,124.77113,7/8/20
-9.13007,124.77063,7/8/20
-10.1383,123.90952,7/8/20
-8.46766,118.11893,7/8/20
-10.08712,123.88713,7/8/20
-10.04236,124.05338,7/8/20
-10.01853,123.89442,7/8/20
-10.01906,123.89088,7/8/20
-10.01573,123.89038,7/8/20
-8.40722,124.07786,7/8/20
-10.01626,123.88683,7/8/20
-8.56432,117.48012,7/8/20
-4.5913,105.49387,7/8/20
-7.03834,109.20674,7/8/20
-4.42366,105.70534,7/8/20
-6.42455,107.73421,7/8/20
-4.58972,105.49635,7/8/20
1.50018,127.62672,7/8/20
0.48154,127.99329,7/8/20
-1.52825,127.42126,7/8/20
1.49405,127.6285,7/8/20
-1.45761,127.43694,7/8/20
0.48125,127.99269,7/8/20
-8.4887,124.16523,7/8/20
1.49876,127.62769,7/8/20
-6.00479,105.98278,7/8/20
-7.3353,111.06244,7/8/20
0.68025,117.56514,7/8/20
-6.00082,105.98344,7/8/20
-7.52556,112.71122,7/8/20
-7.24012,109.21551,7/8/20
-6.79901,108.65862,7/8/20
-7.48783,112.35049,7/8/20
-0.58349,117.38478,7/8/20
-8.19687,119.07298,7/8/20
0.67104,117.46323,7/8/20
0.14171,117.35995,7/8/20
-6.54976,108.09483,7/8/20
-6.54626,108.0954,7/8/20
-0.58201,117.38506,7/8/20
-1.06394,103.24178,7/8/20
-7.80456,112.0386,7/8/20
-7.52812,112.04338,7/8/20
-6.28738,106.52217,7/8/20
-8.11527,112.92909,7/8/20
0.65886,117.46117,7/8/20
-8.11104,112.92492,7/8/20
-8.1146,112.92471,7/8/20
-7.74522,114.2424,7/8/20
-7.36535,111.36604,7/8/20
-7.36202,111.36655,7/8/20
-7.35698,111.37812,7/8/20
-2.15604,115.58077,7/8/20
-2.15982,115.58025,7/8/20
-6.73819,110.8042,7/8/20
-1.06058,103.24496,7/8/20
-1.06008,103.24187,7/8/20
-7.33199,111.06295,7/8/20
-9.64689,119.65704,7/9/20
-9.41771,119.82513,7/9/20
-9.45957,119.85407,7/9/20
-8.41251,124.45722,7/9/20
-9.05826,125.11768,7/9/20
-9.05809,125.1154,7/9/20
-9.10843,125.00454,7/9/20
-8.24546,123.24845,7/9/20
-8.26085,123.32583,7/9/20
-10.02918,123.59805,7/9/20
-8.44068,124.12296,7/9/20
-9.40797,123.97401,7/9/20
-10.1101,123.92441,7/9/20
-9.65238,119.65811,7/9/20
-9.64734,119.65348,7/9/20
-9.6478,119.64986,7/9/20
-9.54029,119.78675,7/9/20
-3.12013,127.95464,7/9/20
-0.95299,133.90417,7/9/20
-8.86587,116.7789,7/9/20
-7.81182,125.91854,7/9/20
-3.69478,138.37785,7/9/20
-0.80961,122.80138,7/9/20
-3.70037,138.0997,7/9/20
-1.81821,136.75117,7/9/20
-3.70524,138.00258,7/9/20
-3.04801,129.81766,7/9/20
-3.70586,137.99895,7/9/20
-3.70258,137.99965,7/9/20
-8.24558,123.24938,7/9/20
-2.43876,133.13895,7/9/20
-1.81745,136.75023,7/9/20
-6.54639,108.09673,7/9/20
-6.91887,107.94295,7/9/20
-8.88458,117.79373,7/9/20
-2.06282,115.57239,7/9/20
-8.34803,113.46915,7/9/20
-8.30112,118.64148,7/9/20
-8.26841,117.82916,7/9/20
-7.46212,110.81802,7/9/20
-8.34921,113.46933,7/9/20
-7.4368,112.41856,7/9/20
-7.76791,111.54303,7/9/20
-8.34016,115.50743,7/9/20
-8.11334,112.92581,7/9/20
-8.11276,112.92221,7/9/20
-8.32817,117.86662,7/9/20
-7.68185,110.92918,7/9/20
-7.23802,109.21455,7/9/20
-8.4204,116.39841,7/9/20
-7.26971,112.68104,7/9/20
-4.825,104.94402,7/9/20
-9.36954,119.8932,7/9/20
-9.98921,120.78771,7/10/20
-2.79911,140.55687,7/10/20
-9.81571,120.51464,7/10/20
-8.3257,124.15668,7/10/20
-8.32631,124.15472,7/10/20
-9.81802,120.51766,7/10/20
-9.19539,124.5512,7/10/20
-9.20078,124.55241,7/10/20
-3.74459,138.50647,7/10/20
-8.25077,123.25291,7/10/20
-3.68564,138.6584,7/10/20
-3.71113,138.44254,7/10/20
-3.97474,138.55627,7/10/20
-3.93351,138.65195,7/10/20
-3.94147,138.40916,7/10/20
-3.88441,138.71455,7/10/20
-3.85903,138.84634,7/10/20
-3.82899,138.6525,7/10/20
-3.51555,137.93991,7/10/20
-3.51301,138.13876,7/10/20
-3.52408,138.14903,7/10/20
-4.11684,139.069,7/10/20
-3.41632,135.35435,7/10/20
-3.6413,138.04085,7/10/20
-3.6924,137.90253,7/10/20
-3.74873,137.81305,7/10/20
-3.72147,137.98169,7/10/20
-3.71496,138.15184,7/10/20
-3.72531,138.19257,7/10/20
-3.7306,138.18591,7/10/20
-3.72962,138.19211,7/10/20
-3.69657,138.21333,7/10/20
-3.71508,138.2036,7/10/20
-3.74336,138.67444,7/10/20
-6.23437,138.65546,7/10/20
-8.29994,140.44272,7/10/20
-6.62814,139.0786,7/10/20
-3.50493,138.35039,7/10/20
-3.50932,138.34976,7/10/20
-3.62095,138.41055,7/10/20
-3.64058,138.55908,7/10/20
-2.80722,140.56929,7/10/20
-9.98804,120.78812,7/10/20
-1.08033,134.92513,7/10/20
-1.81718,136.75136,7/10/20
-4.59403,104.70753,7/10/20
-7.0012,109.14667,7/10/20
-4.59819,104.70399,7/10/20
-3.04211,104.0615,7/10/20
-7.72919,114.04666,7/10/20
-7.87393,113.8283,7/10/20
-4.80743,105.11986,7/10/20
-9.99294,120.79054,7/10/20
-9.99923,120.79175,7/10/20
-8.03714,113.8698,7/10/20
-9.99607,120.79082,7/10/20
-4.26027,104.6688,7/10/20
-4.59463,104.70348,7/10/20
-8.27003,118.51598,7/10/20
-9.60708,119.69943,7/10/20
-9.67885,119.6762,7/10/20
-9.62286,119.94295,7/10/20
-8.27204,118.554,7/10/20
-8.53451,118.24233,7/10/20
-4.25041,104.85894,7/10/20
-8.68362,118.29597,7/10/20
-8.48458,118.45647,7/10/20
-9.68186,119.67899,7/10/20
-2.16239,115.58228,7/10/20
-8.16255,113.5709,7/10/20
-8.58941,117.68875,7/10/20
-9.40749,119.71329,7/10/20
1.49626,127.6302,7/10/20
1.49566,127.63391,7/10/20
-9.38796,119.86605,7/10/20
-7.36163,111.36412,7/10/20
-7.25808,111.17225,7/10/20
-8.10945,112.9242,7/10/20
-8.1139,112.92284,7/10/20
-8.11009,112.92265,7/10/20
-8.90017,117.71517,7/10/20
-7.80992,114.25037,7/10/20
-7.25723,111.17119,7/10/20
-2.57965,121.37177,7/10/20
-8.86331,117.85522,7/10/20
-8.27121,118.5174,7/10/20
-8.40469,123.61705,7/10/20
-3.90391,122.42313,7/10/20
-3.90238,122.41935,7/10/20
-3.90335,122.41952,7/10/20
-3.90295,122.42299,7/10/20
-7.45974,112.51409,7/10/20
-7.68306,112.77363,7/10/20
-8.42372,124.11639,7/10/20
-9.18685,124.54704,7/10/20
-9.18738,124.55066,7/10/20
-8.41986,124.11701,7/10/20
-9.19079,124.54601,7/10/20
-3.87188,122.40176,7/10/20
-2.58127,121.38208,7/10/20
-2.5835,121.37469,7/10/20
-2.58404,121.37813,7/10/20
-2.58458,121.38158,7/10/20
-2.5868,121.3742,7/10/20
-2.58734,121.37762,7/10/20
-2.59011,121.37368,7/10/20
-2.59064,121.37712,7/10/20
-2.57412,121.37968,7/10/20
-2.57743,121.37916,7/10/20
-2.57797,121.3826,7/10/20
-2.57082,121.38017,7/10/20
-2.57635,121.37225,7/10/20
-8.90419,117.71832,7/10/20
-2.57466,121.3831,7/10/20
-2.57028,121.37672,7/10/20
-7.62955,111.37272,7/10/20
-7.63198,111.37392,7/10/20
-8.31972,118.42158,7/10/20
0.661,117.46372,7/10/20
-9.19979,124.55159,7/10/20
-8.3203,118.42522,7/10/20
-8.47822,118.34382,7/10/20
-2.57305,121.37277,7/10/20
-2.58626,121.37075,7/10/20
-2.57689,121.37571,7/10/20
-2.57358,121.37622,7/10/20
-2.58296,121.37125,7/10/20
-2.58019,121.37521,7/10/20
-2.58073,121.37865,7/10/20
2.19987,98.10958,7/10/20
0.77758,101.42784,7/10/20
3.0993,99.59409,7/10/20
0.47782,100.74843,7/10/20
-2.00749,103.70673,7/10/20
-2.88572,103.92223,7/10/20
-3.31347,104.11967,7/10/20
-2.28892,103.93716,7/10/20
-2.28906,103.93892,7/10/20
-3.19652,135.61336,7/11/20
-0.76169,133.38551,7/11/20
-0.85617,133.25368,7/11/20
-0.75802,133.38493,7/11/20
-1.00178,134.01912,7/11/20
-0.87102,133.7034,7/11/20
-0.79089,133.71277,7/11/20
-2.84994,134.53877,7/11/20
-3.63904,137.77289,7/11/20
-10.18351,123.70037,7/11/20
-8.1785,113.45505,7/11/20
-9.04305,125.13306,7/11/20
-8.39488,124.38616,7/11/20
-8.70149,118.04932,7/11/20
-9.20685,124.53481,7/11/20
-9.83652,120.09595,7/11/20
-10.00946,120.14436,7/11/20
-1.70759,120.21771,7/11/20
-1.70712,120.22077,7/11/20
-1.71008,120.21887,7/11/20
-1.70958,120.22193,7/11/20
-1.21041,101.84148,7/11/20
-9.95543,120.78113,7/11/20
-10.04542,120.83043,7/11/20
-10.04453,120.83537,7/11/20
-9.44325,119.5984,7/11/20
-9.45799,119.64268,7/11/20
-9.46378,119.66125,7/11/20
-9.46811,119.66199,7/11/20
-9.49134,119.54951,7/11/20
-9.46547,119.66061,7/11/20
-9.49386,119.54917,7/11/20
-6.99257,109.45102,7/11/20
-9.59674,119.70885,7/11/20
-9.65669,119.61864,7/11/20
-9.65599,119.62274,7/11/20
-9.66101,119.6193,7/11/20
-9.66031,119.62341,7/11/20
-8.34242,118.67171,7/11/20
-8.3431,118.66776,7/11/20
-8.33828,118.6711,7/11/20
-7.71649,111.9734,7/11/20
-7.5976,111.83535,7/11/20
-7.54357,111.81586,7/11/20
-7.39697,112.20594,7/11/20
-6.98737,112.13154,7/11/20
-6.95177,112.21175,7/11/20
-6.95985,112.11276,7/11/20
-7.58133,111.42308,7/11/20
-7.45651,111.48634,7/11/20
-6.9588,110.4746,7/11/20
-6.50074,107.1487,7/11/20
-8.11269,112.92623,7/11/20
-7.72783,114.05014,7/11/20
-7.72729,114.05367,7/11/20
-7.91678,114.38998,7/11/20
1.98918,98.62088,7/11/20
1.98964,98.62566,7/11/20
2.52861,97.84392,7/11/20
1.11546,124.73735,7/11/20
1.49563,127.63528,7/11/20
-8.34385,118.66894,7/11/20
-7.74979,114.24051,7/11/20
-9.47238,119.8141,7/11/20
-7.53427,111.31762,7/11/20
-9.20015,124.53246,7/11/20
-7.54976,112.45374,7/11/20
-8.11147,112.92153,7/11/20
-8.5384,118.27995,7/11/20
-9.20291,124.52849,7/11/20
-8.11014,112.92431,7/11/20
-7.77491,114.2152,7/11/20
-8.10919,112.9194,7/11/20
-8.43719,118.13652,7/11/20
-8.80464,117.83706,7/11/20
-8.27344,123.50764,7/11/20
0.4374,101.55306,7/11/20
-3.74052,103.7671,7/11/20
-2.32847,100.99429,7/11/20
0.44169,101.89341,7/11/20
-1.17557,103.35941,7/11/20
-1.18853,103.37339,7/11/20
-1.20441,103.38294,7/11/20
-3.41829,104.39767,7/11/20
-3.74354,103.76214,7/11/20
-2.78887,104.12441,7/11/20
-3.19324,104.60079,7/11/20
-0.40915,101.62209,7/11/20
0.6827,101.11707,7/11/20
1.45119,100.61588,7/11/20
-3.50193,105.10992,7/11/20
0.31617,99.32192,7/11/20
-1.16905,103.34048,7/11/20
-6.54752,108.09309,7/11/20
-8.11039,112.92704,7/11/20
-7.33943,111.14468,7/11/20
-6.00109,105.98574,7/11/20
-8.12037,112.97619,7/11/20
-6.86637,111.90762,7/11/20
-6.52569,108.12422,7/11/20
-2.81872,140.5938,7/12/20
-2.82393,140.13547,7/12/20
-2.83868,140.71393,7/12/20
-2.81864,140.73282,7/12/20
-9.55578,119.88714,7/12/20
-8.47408,118.59319,7/12/20
-9.59899,119.78887,7/12/20
-9.59844,119.79242,7/12/20
-9.60183,119.79292,7/12/20
-9.55239,119.88663,7/12/20
-9.53123,119.88311,7/12/20
-9.68338,120.05469,7/12/20
-9.40175,119.94965,7/12/20
-9.40515,119.95017,7/12/20
-9.40457,119.95387,7/12/20
-8.11395,112.92354,7/12/20
-8.48824,118.34543,7/12/20
-8.48995,118.35638,7/12/20
-8.5216,118.39335,7/12/20
-8.38109,123.95687,7/12/20
-8.38046,123.96062,7/12/20
-7.91307,114.38123,7/12/20
-7.90939,114.38076,7/12/20
-7.81411,114.39471,7/12/20
-7.81469,114.39066,7/12/20
-9.87863,120.10591,7/12/20
-9.57355,119.97301,7/12/20
-9.57413,119.96929,7/12/20
-10.02555,123.90849,7/12/20
-9.8769,119.98441,7/12/20
-10.17684,120.63837,7/12/20
-10.17745,120.6345,7/12/20
-10.17338,120.63779,7/12/20
-10.05784,120.75027,7/12/20
-6.53545,107.83579,7/12/20
-9.79756,120.55013,7/12/20
-6.53593,107.83212,7/12/20
-6.53136,107.8315,7/12/20
-8.36532,118.68346,7/12/20
-8.46286,117.43559,7/12/20
-9.42877,119.37737,7/12/20
-9.38644,119.30432,7/12/20
-9.38309,119.3038,7/12/20
-8.37782,120.95955,7/12/20
-10.8212,122.96484,7/12/20
-10.82037,122.96973,7/12/20
-10.8281,122.97097,7/12/20
-6.73436,108.40138,7/12/20
-10.82727,122.97591,7/12/20
-8.72824,116.81144,7/12/20
-0.32419,111.44283,7/12/20
-6.80693,107.16597,7/12/20
0.92291,101.15666,7/12/20
-4.50121,104.89918,7/12/20
-4.50075,104.89791,7/12/20
-4.4239,104.60864,7/12/20
-1.81394,136.74789,7/12/20
1.49461,127.62765,7/12/20
-2.44019,133.142,7/12/20
-3.90221,122.42066,7/12/20
1.49386,127.63244,7/12/20
1.69894,127.87926,7/12/20
1.49765,127.63271,7/12/20
1.49841,127.62784,7/12/20
-9.99781,123.747,7/12/20
-8.11222,112.93018,7/12/20
-6.00137,105.98237,7/12/20
0.67327,117.45849,7/12/20
-6.86629,111.91019,7/12/20
-7.29395,111.75693,7/12/20
-6.78773,111.19479,7/12/20
-6.07364,106.63409,7/12/20
-0.45672,102.16982,7/12/20
-7.25575,111.16349,7/12/20
