latitude,longitude,acq_date
-8.52367,-40.58235,7/1/20
-14.39452,-42.51135,7/1/20
-14.39647,-42.50892,7/1/20
-14.13288,-41.87719,7/1/20
-13.87782,-42.06666,7/1/20
-12.35788,-43.88577,7/1/20
-11.77512,-45.61868,7/1/20
-11.79536,-45.48947,7/1/20
-11.7949,-45.49088,7/1/20
-11.10782,-48.52482,7/1/20
-10.9205,-46.87338,7/1/20
-8.66611,-46.58343,7/1/20
-8.66664,-46.58768,7/1/20
-8.56598,-46.35164,7/1/20
-8.56707,-46.36008,7/1/20
-8.56652,-46.3558,7/1/20
-8.66071,-46.58853,7/1/20
-13.16099,-43.68896,7/1/20
-13.12959,-43.6119,7/1/20
-13.1244,-43.61251,7/1/20
-13.12478,-43.6157,7/1/20
-13.12517,-43.61889,7/1/20
-9.87852,-47.38682,7/1/20
-9.87217,-47.38757,7/1/20
-9.87606,-47.38656,7/1/20
-9.87671,-47.39182,7/1/20
-8.42639,-47.46354,7/1/20
-9.42462,-35.99685,7/1/20
-9.81276,-47.18257,7/1/20
-10.3802,-46.88233,7/1/20
-11.7523,-49.09758,7/1/20
-9.21153,-47.00612,7/1/20
-8.05281,-35.0294,7/1/20
-8.41275,-47.43748,7/1/20
-8.73605,-48.20466,7/1/20
-8.86813,-47.30215,7/1/20
-10.39205,-46.87623,7/1/20
-8.92789,-46.87955,7/1/20
-8.42288,-47.46655,7/1/20
-10.38864,-46.90062,7/1/20
-10.38695,-46.88629,7/1/20
-20.44797,-46.87394,7/1/20
-10.28286,-47.68964,7/1/20
-8.41705,-47.43929,7/1/20
-16.76011,-47.56769,7/1/20
-10.38921,-46.90543,7/1/20
-10.3864,-46.88161,7/1/20
-11.75496,-49.09711,7/1/20
-14.39045,-47.7484,7/1/20
-17.51397,-47.42548,7/1/20
-17.52093,-47.42517,7/1/20
-16.36547,-46.86989,7/1/20
-7.65468,-40.57513,7/1/20
-9.28812,-46.6103,7/1/20
-8.9233,-46.84294,7/1/20
-14.39745,-47.74934,7/1/20
-9.28791,-47.16876,7/1/20
-10.39261,-46.88094,7/1/20
-8.92274,-46.83846,7/1/20
-8.73433,-48.20301,7/1/20
-12.39325,-38.3406,7/1/20
-10.39149,-46.87147,7/1/20
-9.21166,-47.00403,7/1/20
-8.41827,-47.44925,7/1/20
-10.39484,-46.89983,7/1/20
-17.51337,-47.41864,7/1/20
-16.36295,-46.86876,7/1/20
-17.52034,-47.41848,7/1/20
-16.76019,-47.56684,7/1/20
-10.38585,-46.87696,7/1/20
-3.59656,-38.86011,7/1/20
-4.42394,-46.35796,7/1/20
-6.82056,-45.50272,7/1/20
-3.15937,-42.68115,7/1/20
-7.4241,-45.06028,7/1/20
-1.80499,-47.68843,7/1/20
-7.42895,-45.05634,7/1/20
-3.80903,-38.66649,7/1/20
-3.15517,-42.68181,7/1/20
-1.14229,-46.59496,7/1/20
-7.51373,-49.69503,7/1/20
-1.5572,-47.20984,7/1/20
-7.51471,-44.33766,7/1/20
-2.06856,-46.85299,7/1/20
-6.18972,-38.72801,7/1/20
-2.92847,-42.48973,7/1/20
-7.03574,-45.43201,7/1/20
-2.98555,-42.19782,7/1/20
-7.44129,-45.06803,7/1/20
-2.67629,-49.43298,7/1/20
